0,1,2
24.791967,1.3948562,-6.6470857
25.09085,9.892823,11.487174
15.144418,-19.588745,11.686471
14.52067,-21.68091,12.586163
24.49263,18.622902,-4.763992
30.662125,16.88405,-3.1382058
26.966919,-12.290087,-13.7090025
15.568757,-16.744896,3.5433104
26.059965,2.2211478,-4.715683
17.06098,14.487015,10.421032
7.5075345,0.12838016,18.651186
18.849998,-8.541614,9.539521
27.22808,8.270444,12.426121
21.068504,-13.705124,14.18114
15.643304,-13.683806,17.800262
20.414812,-15.413432,13.296579
25.130444,0.9355517,-6.7210135
15.749452,-11.805606,17.869781
28.927158,-10.4739895,-11.898397
29.762482,-6.2945647,-10.587354
22.818136,17.037888,0.8712225
28.07074,-8.781924,-9.742185
20.063728,9.100913,17.139753
19.719954,-2.0335298,8.855762
18.58936,-0.8294392,12.821691
27.70716,23.62251,4.4365144
18.090328,-15.669847,0.17547472
14.935299,-22.559692,1.9309994
24.646357,6.2153826,10.024624
23.894053,17.030483,15.81524
17.1438,-3.4916065,21.490171
17.240454,-18.263079,-0.0746723
14.880221,-18.559023,0.57082593
24.389566,15.393785,15.8122425
17.606255,0.8884201,22.853277
22.889568,9.952618,-1.1767616
18.547945,-0.31179056,9.692058
27.514399,-7.191789,-10.665783
16.495968,-13.47237,15.014441
23.190706,20.938683,-3.1957073
26.1183,-9.169,7.0306683
16.457632,-10.948315,10.396873
21.242172,-18.860798,-0.25022265
23.320993,19.977434,2.1137981
7.970253,1.7794259,28.979906
23.276497,10.2330675,-1.3398916
19.44061,13.850326,-1.5800394
29.054764,11.96137,-1.0036305
19.4414,-12.85743,3.9293478
27.156311,14.630322,7.6977577
19.417149,-13.166394,-4.8594413
17.125994,9.94043,17.25604
29.939014,-0.21543829,2.7743704
20.756433,-14.455822,-4.222082
17.424797,8.091394,5.2216086
20.361494,10.84772,3.763237
22.585787,9.497272,3.211983
18.846645,10.588909,8.859928
26.714828,3.463003,-4.46467
20.655508,8.520104,15.573445
29.171131,1.0568815,0.9205156
22.82866,18.656591,9.358438
17.824545,-10.131265,5.674585
28.432602,-5.933253,-4.4013286
19.10445,-10.224005,2.0135007
28.783928,-7.8420353,-10.297322
19.623549,2.101718,21.773872
25.890825,6.5437727,16.579653
21.688671,17.01752,1.3263535
26.956942,-10.563122,-8.231883
23.08226,-4.686011,6.106807
24.738909,12.934061,16.756992
22.164146,-3.8800342,17.453768
27.807316,0.35532534,11.424737
23.425728,21.552969,8.12187
20.656923,16.227821,9.643074
27.222666,13.321977,-3.5221598
25.475376,-8.444285,3.6925085
11.429913,-23.374887,9.433412
24.701445,9.586209,7.4214406
21.321812,-14.761067,-1.7342966
18.552246,-9.125359,2.8903887
25.23806,-1.7974008,8.131498
17.026205,-14.881501,16.468624
14.382251,9.209449,6.1901746
21.132757,2.1462383,18.437916
21.788841,-10.273856,-4.8294816
18.986126,-15.787663,16.796911
